model,clip_id,segment_id,speaker_id,condition,noise_type,snr_db,ratio_english_words,ratio_hindi_words,reference,hypothesis,wer,cer,latency_sec
xlsr_wav2vec2,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,इस हद औन लेक बाग कलवा के सनालो बोट फुड़लछे थोता है वरद नीकरोस नम्बर फाल टरक लंगरे और ठेल और ोके परकले कर अद खेस मे भी,1.625,1.0125,0.15598011016845703
xlsr_wav2vec2,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,करे टखस्त कलहर डालो बोखस पदर से थोता हैपरहड़ पर कले करे और ोके पर कले करे,0.875,0.4375,0.1585848331451416
xlsr_wav2vec2,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,कड़े टखस्त कलहर डालो बोखस पज़ाछे थोता हैफरहड़ परकले करे और ो के परकले करे,0.9375,0.5,0.15675115585327148
xlsr_wav2vec2,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,करे टखस्त कलहर डालो बोखस पगसे खोता हापरहड़ पर कले कर और ोके परकले करे,0.875,0.5,0.15793132781982422
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,clean,none,clean,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,ाल का नाम टाप करे फोसफोरक ऐसेड़ और सेब बटन परकले करेफाए,0.8461538461538461,0.6865671641791045,0.11967229843139648
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पहल का नाम टाई  करे फोसफोरक ऐसेड़ और सेब बटन परकले करेपाए,0.8461538461538461,0.6865671641791045,0.12486505508422852
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पाहल का नाम टाईप करे पोस्फोरक ऐसेठ और से बटनट पर कलेत करेफाए,0.7692307692307693,0.6716417910447762,0.12977099418640137
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पासकहम टाई कर ोसफोरक ैसेथ और से बड़ा पर कलेत करेफाए,0.8461538461538461,0.7313432835820896,0.12755060195922852
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,रउशा फाईल का नाम टाई पकरे सरोसफोरेक ऐसेज़ और ुसेम बटंतपर  लेत करेफाए,0.9230769230769231,0.7761194029850746,0.1286334991455078
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,सीन पाहल का नाम उटाई पकरं ्पलेगों स पो रेक इनऐ सेड और से हब बड़न हरकले करंखिो मर हाए,1.3846153846153846,0.9701492537313433,0.13065195083618164
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,ह जावललडी हमवें रगना लुटाई लया खरे टो हवा पो रएक चो ऐसा औ यऔर रा सेप बटन परकले करेफाए,1.5384615384615385,1.0298507462686568,0.1254730224609375
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पाहल का नाम टाई कर फोसफोरेक ऐसेड़ और सेब बड़न परिकले करे फाए,0.8461538461538461,0.7164179104477612,0.12776422500610352
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पाहल का नाम टाई परे फोस्शोरक ऐसेध और सेभ बड़न परकले करे शाए,0.8461538461538461,0.7164179104477612,0.12473058700561523
xlsr_wav2vec2,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,पाहईल का नाम टाएप करे पस्फोरक ऐसेध और सेड़ बटन परकले करेपाए,0.8461538461538461,0.7014925373134329,0.1269080638885498
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,clean,none,clean,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,त पलगंस औब सन देक सकती हैइल को हम अपनी आ,1.5714285714285714,0.95,0.08747434616088867
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,ट लगेतऔप सनम देक सकते हैहिल को हम अपनी आ,1.4285714285714286,0.925,0.08654475212097168
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,ुत लगैस अब सम देक सकते होपिल को हम अपतहे खा,1.4285714285714286,0.925,0.0896601676940918
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,्तु लगेल औप सन देक सकती हैकिल को हम अपनी आ,1.5714285714285714,0.975,0.08614611625671387
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,ट लगंस क्या आबसन देक सकती हैगान सवी अन आलन भाल कोहम अपनी आ,2.0,1.25,0.08973813056945801
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,सुसशी लबेर बब्र मापइंशरंतेक सरती हैइन्मशोवान अब मगी आ,1.2857142857142858,1.175,0.08243703842163086
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,सस फरएन स्बीठा बसन देक सकते हैँशुयीस हब थुम की कोहाँथ आपनी आ,1.7142857142857142,1.3,0.09156537055969238
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,त लगे हउतअब सन देक सकती हैपइल को हम अतनी आ,1.5714285714285714,0.975,0.0875864028930664
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,टु लगिनत औप छम देक सकते हैइल को हम अपनी आ,1.4285714285714286,0.925,0.08620333671569824
xlsr_wav2vec2,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,ुछ पलगे पापखम देक सकते केपिल को नाम काप पूए का,1.5714285714285714,1.0,0.09174132347106934
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,clean,none,clean,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की करन फोर मेड़ बड़न पर ले करेफाहल पी पीट के रुकने सेर होगयी हैफाहए,0.9375,0.6986301369863014,0.15833091735839844
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की परन पोर मेड़ बड़न पर पड़े करेपहल पी पीट के रुकने सेर हो गयी हैपाए,0.875,0.6575342465753424,0.15670228004455566
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की परन फो मेड़ बड़न परकले करेपहल पी पीटी के रुकने सेर होगयई हैपाहए,0.9375,0.6986301369863014,0.1610569953918457
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की परन फोर मे बड़न पर लित करेपहल पी पीट के रुक्मे सेर हो गयी हैपाए,0.875,0.6438356164383562,0.16440558433532715
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,डेस कबी बरन पो मेड़ बड़न पड़ालिकर हेफीठै वनआसा हम वीच पनीथ हस खा पाल पी पीड़ के रुक् से होगयई है इन वंछत बिभाल फर पाए,1.625,1.2602739726027397,0.15458273887634277
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,सस्ते हि करन पोमेड़ बड़न परकली करेदुआएखा छू दिखत मा सफ पहल औड़ी पी टी के रुकना सेर होके है जत मा साऔपाए,1.375,1.1095890410958904,0.1559286117553711
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,ो इम बसकी बरे परन थोल मना बड़म परस्मगे पिलड़ हें सभार पहरे आरेक औसह मैं पहलट दि बी दि े लुमस से हो गनाथसाए आसस्पेछन पस बाए,1.6875,1.3150684931506849,0.15976977348327637
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की परन पोनेड़ बड़न पर टे करहेेेपेेपपीपीपीीेपहल पी पीट के रुकन सेर हो गयी हैेपेेपेपेेपाए,0.8125,0.9178082191780822,0.16420531272888184
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की परन पोनेड़ बड़ल पर टलेत खरेेेेपेेपेेपेपेेफहल पी पीट के रुकनो सेर होगयई हैेपेपेेपेेपाए,0.875,0.9452054794520548,0.1586780548095703
xlsr_wav2vec2,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,की करन पो मे बड़न पर टि करहैपहल पी पीट के रुकने सेर होगयी हैपाहए,0.9375,0.7123287671232876,0.1614513397216797
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,clean,none,clean,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,ज्यान दे की नूट वसही पोर मेट होगे है जैसा की मास्तर नोट मिन डदाईथ हैअब सी,1.0,0.5238095238095238,0.13763165473937988
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,ज्ान दे की नूट वहसही पोर मेट होगे है जासा की मास्तर नोट मिन डदाई थैअब सी,1.0,0.5357142857142857,0.13809943199157715
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,जान दे की लोध जैसहीं पोर मेट होगे है जासा की मास्तर नोट मेन डदाई थैअब सी,1.0,0.5476190476190477,0.1392052173614502
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,जान दे की नूट वसही पोर मेट होगे है जैसा कि मास्टर नोट मिन रताई थहैअब सी,0.9411764705882353,0.5357142857142857,0.14092159271240234
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,और सी हँसजी इज़ानदे बिकी उनूट गसे हीं पोर मेट हो गहें शर अब जासा की मास्कर नोट मिल रदाई थागी ऐसअब सी,1.2941176470588236,0.8095238095238095,0.1388874053955078
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,वुल युजान दे फोनली मूट  वहसही फोल नड़ हो ग हें जासा की मास्टर नोचमिन रदाई थैअब सीख,1.0,0.6904761904761905,0.1359090805053711
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,तूशकपरोक द्यान दे रहयो की नूट  वैसहीं बोरनठूर अगहै जासा कि मास्चर नोए बम जदाई पड़वादों पोड़ब सी,1.0588235294117647,0.8214285714285714,0.13691163063049316
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,जाम दे की नूछ वसहीं पोरनट होगे है जासा कि मास्तर नोट मे डदाई हथैँअब सी,1.0,0.5952380952380952,0.13641142845153809
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,ध्यान दे की नूछ  वसेही पोर मेट होगे है जसा की मास्तर नोट मिन डताई थैअब सी,0.9411764705882353,0.5,0.13850164413452148
xlsr_wav2vec2,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,द्यान दे कि मूट वहसे ही फोर मेट हूग है जासा की मास्कर नोट मिन रत हाईथ ैअब सीथ,1.0,0.5357142857142857,0.1361403465270996
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,clean,none,clean,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,हनियों पर ज़ाए र  बियू और साईट पैहनल पर कली करेसाईट पहनल गनी,0.9166666666666666,0.8301886792452831,0.1042630672454834
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,हनियों पर चाए और बिू और साई पहनल पर खलिट करेसाईट पहनल गरनी,0.8333333333333334,0.8113207547169812,0.11337780952453613
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ेनी परचा ए और सबियू और साईट पन पर कले करसाईथ पैहनल गयएे,0.9166666666666666,0.8301886792452831,0.10581231117248535
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,िली परचाए और गुगयो और साईट पहनल पर से खरेसाईर पहनल गरी,0.9166666666666666,0.8113207547169812,0.10672211647033691
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ेनी परचा ए औरज़ बियू बोटकाईर खेहनल पर सकली करेसाईट पहनन गिना,1.0,0.9245283018867925,0.10833191871643066
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ेनियों पर चा है इतसऔर मुश गियूँ और खाई वानल पर कले करिल टे दस्क्याोँं डोस पड़ाईट पहनल गरने,1.4166666666666667,1.3584905660377358,0.10453557968139648
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,हनिं पर गोना ए साल औरस्त गियो यासराएत उकिनाल ड़र माल खरे या स्टड़े ारा इस पहनहली गरी,1.5,1.2641509433962264,0.10573363304138184
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ीनही परड़जा ए और बियू और साईट पहनल पर कले करेसाईट पैहनल दुन,0.9166666666666666,0.8301886792452831,0.10536742210388184
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ेनिी पर चाए और बिूँ और साईट पहन परकली खरेसाईट पहनल गर,0.8333333333333334,0.7735849056603774,0.10721874237060547
xlsr_wav2vec2,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,ेनी पर जाए और बियूँ और साईट पहनल पहकली करेसाईट पैहनल गरनी,0.8333333333333334,0.8113207547169812,0.10661911964416504
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,clean,none,clean,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,टोहल में बनाय ाआथाछले देते हैं की स्कीन पर क्या क्या हैम,0.8888888888888888,0.725,0.08696603775024414
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,टोड़ मे बनाय आथाशेदे देते हैँ की स्कीर पर क्या क्या है,0.8888888888888888,0.675,0.09076380729675293
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,ेोलने बलाया थाशेदे देते है के सकील पर क्या क्या है,0.7777777777777778,0.625,0.09209537506103516
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,ल ने बनाय ाठाशडे देते हैँ की सकीर पर क्या क्या है,0.8888888888888888,0.625,0.08384442329406738
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,टोल में बनाया थाक हं रनटमीित लछले देखते है की सक्कीन पर क्या क्या है इंडछा,1.2222222222222223,1.125,0.0901792049407959
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,टोल में बनाया थानेई को हाई चाक्ले देखत ैँ कसली ही पर क्या क्या है ाई कहोँ गा,1.5555555555555556,1.3,0.08556723594665527
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,पल में बनायाथ मोड़ अब मेजलम सुशेले देते हैँ की जअपड़ियो परक औक्याके लहै दिन दटनोर,1.7777777777777777,1.45,0.0900583267211914
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,ोल ने बनाय आथाशदे देखते हैँ के स्कुईन पर क्या क्या है,0.7777777777777778,0.6,0.08725881576538086
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,टोल में बनाय आथाशले देत हैं की स्खीर पर क्या क्या है,0.7777777777777778,0.65,0.0875399112701416
xlsr_wav2vec2,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,डो में बनाय आथाछले देता हैं की स्खीर कर क्या क्या हैम,1.0,0.725,0.09024596214294434
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,clean,none,clean,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारण के लिए मैज़नोन के लिये ऐस इ टाप करूँगी,0.8181818181818182,0.425531914893617,0.10017275810241699
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारण के लिए मैज़नोन के लिगये ऐकस इ टा करूँगी,0.8181818181818182,0.44680851063829785,0.10528707504272461
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उधारण खे लिए मैज़नोन के लिये ऐस इ टाई करूँगी,0.9090909090909091,0.46808510638297873,0.10674357414245605
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उधारण के लिए मैधनोन के लियए अबसती ता थरूँ जी,0.8181818181818182,0.5106382978723404,0.10653448104858398
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,नो मुदारण के लिए न्प्स मज़नोन के लिगे एस इ टाहु करूँगी अलाव है छस्ते ए,1.2727272727272727,0.9148936170212766,0.10897350311279297
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,मन उडारंट खोए लिए जन्खाने ज़नोन के लिगये या डाग इ इनहोगाल दकलँगी सेमा वाएट,1.2727272727272727,1.127659574468085,0.10547995567321777
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,कउदारट खेलिहरी मैधनोनो गे लुये अरोसी होा कर वोम सदमछीन,1.0,0.8085106382978723,0.10565185546875
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,कउदारठ के लिए मैज़नोन के लिये ऐस इ टाई करूँगी,0.8181818181818182,0.46808510638297873,0.1036996841430664
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,पुदारण के लिए मै जनोन के लिगे ऐस इ ताई करूँगी,0.8181818181818182,0.44680851063829785,0.10591626167297363
xlsr_wav2vec2,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,कउधारठट के लिए मैज़नोन के लिगे अखसकी टाई करूँगी,0.7272727272727273,0.5531914893617021,0.10392451286315918
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,clean,none,clean,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एकनाया कस्चतम इसनी पर बना एएडि पहनल मे कम्प,1.3333333333333333,0.9019607843137255,0.10201120376586914
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एकनाया कस्चम इसनी पड़ बना आएएडिक पहनल मे कम्पप,1.3333333333333333,0.8823529411764706,0.10051989555358887
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एक नया कस्चम इसनी पड़ परना आएईपैडेट पहनल में कम्प,1.2222222222222223,0.9607843137254902,0.10944819450378418
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,नाम का इतनाया कर ्चोम सससी पड़ पल आएईपैहडेक पहनल मे खाम,1.3333333333333333,0.9607843137254902,0.10254478454589844
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,नाम का इतनाया कात सुन इसकी पड़ बना ए य खेैत मै कहर और छाडिट पहनर मे कम्प,2.0,1.1764705882352942,0.10564541816711426
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का रोए औनाया अगस चमती पोली पड़ बना आएलोकिन मा फेस वा भागेत सहनल मे काँ,2.0,1.2156862745098038,0.10376310348510742
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एक लहम टस्चम इसनी पर बन गायीं बेज़ चूल बसस पेथअलागेच पयहनल मेर कमप,1.7777777777777777,1.2352941176470589,0.1029818058013916
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एकनाया कस्चम इसली पड़ बना आएपैडेर पहनल मे कम्प,1.3333333333333333,0.9019607843137255,0.10816407203674316
